year,generation
2016,17.64
2013,233.46
2014,282.09
2015,279.42
2016,304.09
2013,26.04
2014,25.81
2015,26.84
2016,26.75
2013,76.16
2014,76.48
2015,76.62
2016,76.79
2013,46.92
2014,48.43
2015,49.08
2016,49.01
2013,109.51
2014,112.46
2015,113.8
2016,113.8
2013,47.14
2014,47.75
2015,47.85
2016,48.79
2013,95.6
2014,91.86
2015,94.61
2016,96.26
2013,23.03
2014,22.21
2015,22.86
2016,23.41
2013,7.61
2014,7.25
2015,7.32
2016,7.66
2013,36.81
2014,35.3
2015,36.48
2016,37.28
2013,2809.58
2014,3885.07
2015,3885.07
2016,4679.03
2013,28.55
2014,30.74
2015,30.32
2016,30.67
2013,33.99
2014,45.83
2015,45.83
2016,53.04
2013,45.02
2014,45.43
2015,45.54
2016,45.5
2013,45.02
2014,45.43
2015,45.54
2016,45.5
2013,37.88
2014,38.23
2015,38.25
2016,38.21
2013,31.87
2014,32.27
2015,32.2
2016,32.26
2013,45.02
2014,45.44
2015,45.48
2016,45.5
2013,45.02
2014,45.44
2015,45.48
2016,45.5
2013,65.17
2014,79.82
2015,81.06
2016,90.06
2013,104.95
2014,110.51
2015,107.46
2016,108.24
2013,44.65
2014,45.68
2015,45.36
2016,46.29
2013,254.52
2014,252.33
2015,252.33
2016,289.18
2013,68.11
2014,92.79
2015,92.79
2016,104.92
2013,7.61
2014,7.65
2015,7.61
2016,7.68
2013,23.23
2014,23.35
2015,23.69
2016,23.34
2013,66.28
2014,66.21
2015,67.43
2016,65.98
2013,73.5
2014,74.21
2015,74.35
2016,74.76
2013,23.03
2014,23.42
2015,23.46
2016,24.11
2013,36.91
2014,37.29
2015,37.39
2016,37.98
2013,222.74
2014,223.24
2015,223.56
2016,228.25
2013,49.57
2014,47.79
2015,48.03
2016,47.76
2013,9.41
2014,12.15
2015,12.05
2016,12.48
2013,37.96
2014,38.43
2015,38.68
2016,39.26
2013,37.89
2014,38.43
2015,38.68
2016,39.36
2013,75.74
2014,76.56
2015,76.77
2016,78.27
2013,107.69
2014,108.75
2015,109.29
2016,110.54
2013,45.7
2014,46.41
2015,46.4
2016,47.17
2013,1120.78
2014,1046.18
2015,1235.4
2016,1301.5
2013,1416.45
2014,2034.27
2015,1977
2016,2334.45
2013,706.99
2014,852.48
2015,887.95
2016,968.5
2013,485.7
2014,642.3
2015,637.71
2016,756.27
2013,34.23
2014,31.61
2015,31.95
2016,31.77
2013,34.36
2014,31.98
2015,31.86
2016,30.95
2013,32.3
2014,32.59
2015,32.5
2016,32.56
2013,2716.44
2014,3791.93
2015,3791.93
2016,4585.63
2013,30.01
2014,31.43
2015,30.48
2016,31.14
2013,11.15
2014,11.19
2015,11.11
2016,11.45
2013,1186.05
2014,1223.42
2015,1226.54
2016,1203.94
2013,441.64
2014,452.15
2015,457.6
2016,443.48
2013,224.61
2014,230.04
2015,229.26
2016,227.02
2013,375.82
2014,382.19
2015,385.98
2016,378.74
2013,607.54
2014,682.66
2015,691.45
2016,837.53
2013,7.61
2014,7.65
2015,7.61
2016,7.68
2013,40.22
2014,41.27
2015,42.12
2016,41.07
2013,32.23
2014,32.6
2015,33.02
2016,33.18
2013,45.44
2014,45.96
2015,46.55
2016,46.78
2013,152.25
2014,153.92
2015,153.65
2016,154.05
2013,15.82
2014,16.02
2015,15.91
2016,16.02
2013,31.48
2014,32.13
2015,32.66
2016,32.78
2013,31.48
2014,32.13
2015,32.66
2016,32.8
2013,74.73
2014,75.68
2015,76.64
2016,76.76
2013,44.36
2014,45.18
2015,45.85
2016,46.18
2013,44.36
2014,45.18
2015,45.85
2016,46.18
2013,74.73
2014,75.83
2015,76.39
2016,76.55
2013,74.75
2014,75.74
2015,76.59
2016,76.7
2013,31.48
2014,32.13
2015,32.55
2016,32.8
2013,14.25
2014,18.98
2015,19.16
2016,22.85
2013,24.71
2014,32.09
2015,33.76
2016,33.72
2013,15.52
2014,16.91
2015,15.81
2016,15.94
2013,22.89
2014,30.78
2015,30.78
2016,35.58
2013,63.47
2014,64.5
2015,65.52
2016,65.94
2013,17.4
2014,17.47
2015,17.59
2016,17.86
2013,30.87
2014,28.61
2015,29.12
2016,30.45
2013,58.5
2014,53.74
2015,54.78
2016,57.24
2013,88.17
2014,87.58
2015,87.93
2016,87.01
2013,32.59
2014,32.97
2015,33.02
2016,32.47
2013,32.18
2014,39.7
2015,38.72
2016,41.32
2013,60.06
2014,60.65
2015,60.74
2016,60.45
2013,132.82
2014,162.42
2015,157.44
2016,181.25
2013,31.16
2014,32.76
2015,33.18
2016,33.91
2013,15.91
2014,15.14
2015,14.56
2016,14.8
2013,34.51
2014,34.43
2015,33.88
2016,35.12
2013,16.97
2014,17.07
2015,16.89
2016,17.6
2013,372.16
2014,472.07
2015,460.04
2016,525.12
2013,888.65
2014,1293.75
2015,1293.75
2016,1592.34
2013,33.15
2014,36.1
2015,36.17
2016,35.25
2013,61.28
2014,66.61
2015,67.2
2016,65.29
2013,228.61
2014,249.47
2015,251.82
2016,244.79
2013,32.66
2014,31.28
2015,32.32
2016,32.68
2013,36.13
2014,35.6
2015,36.34
2016,37.79
2013,36.15
2014,35.61
2015,35.87
2016,37.77
2013,53.57
2014,52.29
2015,53.02
2016,56.15
2013,46.21
2014,47.03
2015,47.26
2016,46.9
2013,468.37
2014,964.85
2015,629.77
2016,932.82
2013,75.02
2014,78.06
2015,76.31
2016,76.62
2013,25.33
2014,34.21
2015,29.92
2016,32.38
2013,1375.42
2014,1868.21
2015,1674.21
2016,1965.3
2013,76.73
2014,79.48
2015,79.93
2016,80.5
2013,45.09
2014,55.7
2015,51.76
2016,52.6
2013,616.64
2014,677.88
2015,712.08
2016,823.34
2013,29.86
2014,35.87
2015,36.14
2016,37.43
2013,17.21
2014,17.08
2015,17.35
2016,17.39
2013,144.14
2014,212.13
2015,211.51
2016,210.23
2013,34.87
2014,41.33
2015,42.29
2016,44.91
2013,33.41
2014,41.44
2015,39.49
2016,43.66
2013,44.04
2014,51.86
2015,51.33
2016,54.83
2013,241.65
2014,310.66
2015,276.2
2016,312.37
2013,107.13
2014,137.98
2015,133.67
2016,150.49
2013,191.5
2014,236.09
2015,230.75
2016,258.92
2013,81.06
2014,110.71
2015,104.76
2016,120.36
2013,71
2014,103.4
2015,96.18
2016,115.06
2013,83.86
2014,112.39
2015,114.11
2016,128.08
2013,22.89
2014,30.78
2015,31.05
2016,35.31
2013,51.33
2014,67.02
2015,69.49
2016,71.32
2013,10.63
2014,13.41
2015,13.78
2016,15.71
2013,376.67
2014,645.12
2015,632.28
2016,632.05
2013,132
2014,167.51
2015,162.28
2016,192.57
2013,53.16
2014,67.24
2015,64.12
2016,71
2013,17.69
2014,24
2015,24
2016,27.84
2013,16.6
2014,17.48
2015,17.17
2016,17.43
2013,30.95
2014,30.81
2015,30.96
2016,30.57
2013,15.21
2014,14.98
2015,14.95
2016,14.81
2013,43.77
2014,43.47
2015,43.89
2016,43.1
2013,1949.36
2014,3690.67
2015,3814.78
2016,3777.11
2013,14.63
2014,15.03
2015,14.38
2016,14.99
2013,16.07
2014,16.23
2015,16.27
2016,16.43
2013,16.07
2014,16.23
2015,16.27
2016,16.43
2013,16.07
2014,16.23
2015,16.27
2016,16.43
2013,107.79
2014,107.83
2015,109.42
2016,109.62
2013,33.99
2014,34.35
2015,34.35
2016,34.51
2013,5582.7
2014,7733.68
2015,7733.68
2016,9321.48
2013,13.95
2014,19.47
2015,19.47
2016,22.83
2013,183.32
2014,247.85
2015,247.85
2016,282.48
2013,50.08
2014,67.47
2015,67.47
2016,77.08
2013,51.63
2014,69.02
2015,69.02
2016,78.64
2013,32.26
2014,37.16
2015,40.38
2016,42.16
2013,92.55
2014,116.63
2015,124.33
2016,131.73
2013,81.43
2014,98.52
2015,114.57
2016,123.23
2013,81.43
2014,98.52
2015,114.57
2016,123.23
2013,20.15
2014,26.14
2015,25.95
2016,26.37
2013,61.89
2014,78.07
2015,91.63
2016,96.59
2013,87.81
2014,120.08
2015,120.08
2016,137.38
2013,32.21
2014,38.3
2015,42.33
2016,44.17
2013,70.34
2014,78.71
2015,76.95
2016,79.88
2013,17.79
2014,24.2
2015,22.17
2016,24.51
2013,54.79
2014,67.14
2015,67.14
2016,69.64
2013,18.31
2014,24.62
2015,24.62
2016,28.47
2013,13.41
2014,18.93
2015,18.93
2016,22.29
2013,35.28
2014,48.73
2015,48.73
2016,52.02
2013,73.4
2014,98.2
2015,99.15
2016,107.48
2013,158.22
2014,177.9
2015,209.94
2016,203.27
2013,102.43
2014,113.93
2015,117.41
2016,150.66
2013,177.36
2014,206.45
2015,206.45
2016,220.65
2013,22.11
2014,30
2015,30
2016,34.81
2013,159.29
2014,231.71
2015,227.06
2016,272.32
2013,61.72
2014,74.02
2015,73.54
2016,75.46
2013,18.31
2014,24.62
2015,24.62
2016,28.47
2013,21.81
2014,26.2
2015,27.33
2016,27.01
2013,14.57
2014,19.14
2015,19.46
2016,20.34
2013,24.71
2014,29.98
2015,29.73
2016,32.13
2013,18.69
2014,22.46
2015,23.42
2016,23.15
2013,23.61
2014,28.92
2015,29.56
2016,34.03
2013,34.44
2014,38.89
2015,40.5
2016,40.42
2013,17.73
2014,24.04
2015,24.04
2016,27.89
2013,50.19
2014,67.58
2015,67.58
2016,77.19
2013,868.86
2014,927.85
2015,927.85
2016,915.81
2013,19.95
2014,27.05
2015,27.05
2016,31.37
2013,296.24
2014,407.61
2015,415.14
2016,463.28
2013,101.45
2014,126.96
2015,122.75
2016,134.84
2013,95.95
2014,144.34
2015,123.57
2016,131.18
2013,639.53
2014,837.02
2015,832.92
2016,965.02
2013,25.56
2014,23.36
2015,22.81
2016,23.52
2013,43.83
2014,44.2
2015,44.84
2016,44.44
2013,33.07
2014,35.8
2015,35.63
2016,36.06
2013,32.55
2014,35.85
2015,36.17
2016,35.23
2013,153.45
2014,154.25
2015,159.15
2016,160.75
2013,1439.51
2014,1392.2
2015,1423.36
2016,1455.64
2013,32.01
2014,32.57
2015,32.25
2016,32.73
2013,74.73
2014,77.13
2015,77.44
2016,75.88
2013,90.5
2014,90.81
2015,91.31
2016,90.68
2013,71.1
2014,64.82
2015,65.23
2016,65.77
2013,32.58
2014,30.72
2015,30.8
2016,31.84
2013,72.25
2014,81
2015,85.06
2016,91.71
2013,749.68
2014,968.53
2015,968.53
2016,1171.42
2013,20.54
2014,21.4
2015,21.16
2016,22.15
2013,8.53
2014,8.49
2015,8.29
2016,8.65
2013,27.82
2014,27.66
2015,27.19
2016,27.89
2013,8.69
2014,8.53
2015,8.44
2016,8.59
2013,34.51
2014,34.39
2015,35.11
2016,35.83
2013,23.08
2014,22.78
2015,22.68
2016,22.79
2013,48.48
2014,48.05
2015,48
2016,47.53
2013,21.38
2014,21.01
2015,20.89
2016,20.72
2013,44.22
2014,43.46
2015,43.35
2016,43.01
2013,33.76
2014,35.68
2015,35.52
2016,35.75
2013,832.82
2014,1000.48
2015,990.56
2016,1146.27
2013,1130.13
2014,1511.87
2015,1526.37
2016,1765.32
2013,243.86
2014,236.78
2015,240.43
2016,231.21
2013,385.92
2014,401.51
2015,401.51
2016,441.2
2013,40.95
2014,41.7
2015,40.59
2016,41.21
2013,33.95
2014,34.1
2015,34.08
2016,34.71
2013,34.58
2014,34.42
2015,33.87
2016,34.69
2013,19.62
2014,22.64
2015,24.1
2016,25.82
2013,35.07
2014,47.7
2015,47.7
2016,55.39
2013,44.64
2014,57.76
2015,57.76
2016,66.69
2013,69.69
2014,77.74
2015,83.37
2016,101.62
2013,20.76
2014,23.96
2015,21.61
2016,29.66
2013,20.76
2014,23.96
2015,21.61
2016,29.66
2013,17.48
2014,21.87
2015,23.91
2016,26.07
2013,68.55
2014,85.61
2015,83.61
2016,94.12
2013,25.06
2014,23.88
2015,26.09
2016,29.49
2013,23.21
2014,27.51
2015,26.63
2016,31.78
2013,420.66
2014,498.26
2015,498.26
2016,598.71
2013,46.47
2014,79.87
2015,88.2
2016,92.66
2013,1141.87
2014,1308.2
2015,1267.43
2016,1772.87
2013,65.51
2014,73.96
2015,78.65
2016,97.09
2013,122.82
2014,142.5
2015,149.56
2016,161.11
2013,110.66
2014,132.82
2015,139.53
2016,159.53
2013,113.82
2014,136.61
2015,142.36
2016,154.65
2013,710.59
2014,933.31
2015,942.93
2016,1158.58
2013,1141.87
2014,1308.2
2015,1267.43
2016,1772.87
2013,6.85
2014,6.86
2015,6.75
2016,6.93
2013,33.69
2014,34.3
2015,35.59
2016,35.34
2013,8.48
2014,8.56
2015,8.82
2016,8.87
2013,34.29
2014,34.81
2015,35.31
2016,35.46
2013,47.64
2014,48.33
2015,49.28
2016,49.3
2013,46.43
2014,47.69
2015,49.41
2016,49.09
2013,23.44
2014,23.79
2015,24.72
2016,24.55
2013,8.48
2014,8.56
2015,8.82
2016,8.87
2013,31.9
2014,32.29
2015,32.3
2016,32.55
2013,45.01
2014,45.52
2015,45.58
2016,45.81
2013,31.9
2014,32.29
2015,32.3
2016,32.55
2013,655.17
2014,625.14
2015,664.7
2016,596.09
2013,280.52
2014,278.15
2015,279.54
2016,293.9
2013,125.79
2014,136.61
2015,138.48
2016,134.13
2013,33.15
2014,36.1
2015,36.19
2016,35.36
2013,61
2014,66.3
2015,67.2
2016,65
2013,61
2014,66.53
2015,67.2
2016,65
2013,261.96
2014,297.27
2015,283.68
2016,322.38
2013,86.69
2014,110.61
2015,102.65
2016,110.93
2013,11.52
2014,16.26
2015,16.26
2016,19.14
2013,16.92
2014,17.48
2015,17.68
2016,17.52
2013,165.19
2014,151.45
2015,147.18
2016,145.81
2013,14.31
2014,13.57
2015,13.01
2016,13.35
2013,14.31
2014,13.55
2015,13.01
2016,13.35
2013,33.81
2014,31.87
2015,30.74
2016,30.58
2013,15.91
2014,15.06
2015,14.56
2016,14.8
2013,15.97
2014,14.9
2015,14.56
2016,14.8
2013,15.88
2014,14.9
2015,14.56
2016,14.8
2013,157.13
2014,147.41
2015,146.43
2016,139.24
2013,81.2
2014,74.99
2015,72.69
2016,72.07
2013,35.14
2014,35.06
2015,34.57
2016,32.68
2013,40.93
2014,39.89
2015,39.12
2016,37.15
2013,85.56
2014,82.2
2015,81.13
2016,76.78
2013,72.8
2014,67.21
2015,65.23
2016,64.64
2013,85.71
2014,80.69
2015,80.3
2016,76.8
2013,121.1
2014,112.9
2015,111.94
2016,107.43
2013,25.09
2014,23.22
2015,22.89
2016,22.89
2013,85.71
2014,80.19
2015,80.3
2016,76.51
2013,35.33
2014,34.29
2015,34.27
2016,32.56
2013,48.19
2014,43.98
2015,43.39
2016,43.16
2013,33.88
2014,31.31
2015,30.74
2016,30.69
2013,85.16
2014,80.32
2015,79.11
2016,76.03
2013,15.94
2014,14.9
2015,14.56
2016,14.79
2013,63.72
2014,76.48
2015,76.66
2016,83.54
2013,608.13
2014,856.15
2015,850.99
2016,1031.87
2013,5.58
2014,7.88
2015,7.88
2016,9.32
2013,37.11
2014,38.46
2015,38.29
2016,38.12
2013,423.65
2014,530.68
2015,529.06
2016,607.35
2013,59.34
2014,60.77
2015,55.57
2016,69.6
2013,1172.46
2014,1732.06
2015,1491.69
2016,1615.27
2013,272.48
2014,341.69
2015,341.87
2016,396.4
2013,240.35
2014,242.9
2015,242.58
2016,255.84
2013,160.86
2014,162.35
2015,162.35
2016,171.13
2013,6583.02
2014,11484.18
2015,8393.54
2016,9341.05
2013,32.66
2014,31.28
2015,32.32
2016,32.88
2013,38.83
2014,37.09
2015,38.39
2016,38.99
2013,77.99
2014,75.62
2015,78.16
2016,78.77
2013,56.18
2014,55.3
2015,56.96
2016,57.08
2013,93.25
2014,91.73
2015,93.24
2016,94.55
2013,140.99
2014,141.79
2015,142.41
2016,142.21
2013,45.83
2014,44.01
2015,46
2016,47.01
2013,254.29
2014,248.21
2015,255.26
2016,259.58
2013,152.57
2014,148.94
2015,153.15
2016,155.74
2013,158.8
2014,155.02
2015,159.41
2016,162.09
2013,75.92
2014,74.37
2015,74.13
2016,76.89
2013,74.56
2014,71.42
2015,72.92
2016,74.22
2013,73.5
2014,71.07
2015,71.99
2016,74.5
2013,73.34
2014,70.97
2015,71.99
2016,74.38
2013,148.31
2014,143.52
2015,145.22
2016,150.39
2013,147.97
2014,144.36
2015,143.48
2016,150.75
2013,147.97
2014,144.73
2015,143.48
2016,150.75
2013,148.31
2014,143.32
2015,145.22
2016,150.39
2013,120.9
2014,115.66
2015,117.95
2016,119.55
2013,369.2
2014,356.49
2015,361.14
2016,375.58
2013,72.42
2014,71.43
2015,71.11
2016,74.56
2013,72.42
2014,71.43
2015,70.96
2016,73.49
2013,36.18
2014,35.87
2015,35.74
2016,36.9
2013,30.8
2014,30.11
2015,30.45
2016,31.52
2013,3526.62
2014,4934.4
2015,4512.53
2016,5004.13
2013,96.09
2014,122.72
2015,119.31
2016,146.67
2013,16.63
2014,16.83
2015,17.07
2016,16.95
2013,29.24
2014,30.36
2015,29.92
2016,30
2013,41.39
2014,43.96
2015,42.47
2016,42.26
2013,22.16
2014,30.05
2015,30.05
2016,34.86
2013,75.66
2014,76.57
2015,77.18
2016,76.78
2013,44.53
2014,45.68
2015,46.19
2016,46.37
2013,26.53
2014,36
2015,36
2016,41.77
2013,98.86
2014,96.23
2015,97.52
2016,98.9
2013,32.07
2014,31.48
2015,32.08
2016,32.49
2013,32.07
2014,31.48
2015,32.08
2016,32.55
2013,157.72
2014,157.79
2015,158.89
2016,159.41
2013,37.6
2014,39.83
2015,40.49
2016,41.48
2013,68.73
2014,71.42
2015,78.42
2016,69.15
2013,161
2014,252.27
2015,200.99
2016,219.11
2013,109.06
2014,112.34
2015,114.64
2016,115.22
2013,20.86
2014,21.21
2015,21.46
2016,21.62
2013,34.75
2014,35.04
2015,35.46
2016,35.79
2013,34.21
2014,34.93
2015,35.27
2016,35.65
2013,13.85
2014,13.67
2015,14.02
2016,14.2
2013,87.43
2014,100.77
2015,106.83
2016,112.44
2013,90.58
2014,109.49
2015,108.45
2016,118.05
2013,36
2014,37.86
2015,39.88
2016,39.95
2013,8858.44
2014,12511.46
2015,13535.3
2016,14761.05
2013,10826.98
2014,15291.79
2015,16543.15
2016,18041.29
2013,22.16
2014,30.05
2015,30.05
2016,34.86
2013,685.62
2014,898.21
2015,887.82
2016,1041.53
2013,152.92
2014,164.35
2015,167.49
2016,165.44
2013,109.48
2014,109.27
2015,108.57
2016,109.83
2013,32.85
2014,33.03
2015,32.93
2016,33.27
2013,16.06
2014,15.88
2015,16.18
2016,16.51
2013,14.47
2014,14.75
2015,14.58
2016,14.9
2013,12.89
2014,13.12
2015,12.94
2016,13.26
2013,16.06
2014,16.2
2015,16.2
2016,16.49
2013,9.66
2014,9.58
2015,9.68
2016,9.93
2013,16.14
2014,16.35
2015,16.2
2016,16.49
2013,14.37
2014,14.38
2015,14.58
2016,14.9
2013,157.85
2014,157.66
2015,156.69
2016,158.25
2013,82.05
2014,107
2015,99.53
2016,109.67
2013,25.63
2014,28.85
2015,28.6
2016,29.32
2013,1989.85
2014,4002.49
2015,2754.1
2016,3871.4
2013,28.69
2014,40.44
2015,32.8
2016,37.67
2013,785.75
2014,982.31
2015,929.84
2016,1070.71
2013,33.16
2014,34.1
2015,35.79
2016,35.57
2013,90.99
2014,92.99
2015,99.05
2016,97.73
2013,8.27
2014,8.34
2015,8.25
2016,8.32
2013,16.23
2014,16.37
2015,16.27
2016,16.34
2013,33.03
2014,33.19
2015,33.11
2016,33.06
2013,39.29
2014,39.31
2015,39.49
2016,39.28
2013,22.89
2014,30.78
2015,30.78
2016,35.58
2013,29.51
2014,39.76
2015,39.76
2016,46.01
2013,770.91
2014,939.73
2015,943.7
2016,914.87
2013,22.81
2014,28.52
2015,29.12
2016,34.05
2013,34.33
2014,32.84
2015,32.76
2016,32.93
2013,8.57
2014,8.2
2015,8.1
2016,8.29
2013,788.95
2014,973.19
2015,973.24
2016,1078.67
2013,33.63
2014,35.51
2015,35.63
2016,36.4
2013,58.63
2014,52.45
2015,51.17
2016,51.37
2013,26.11
2014,33.4
2015,31.31
2016,32.95
2013,31.23
2014,30.53
2015,33.07
2016,29.22
2013,93.86
2014,92.27
2015,99.28
2016,89.26
2013,32.07
2014,32.18
2015,33.87
2016,33.4
2013,91.17
2014,90.53
2015,96.37
2016,94.3
2013,91.17
2014,90.53
2015,95.78
2016,94.33
2013,32.07
2014,32.39
2015,33.74
2016,33.62
2013,32.07
2014,32.39
2015,33.74
2016,33.58
2013,91.17
2014,90.53
2015,95.78
2016,94.33
2013,32.96
2014,44.8
2015,44.8
2016,52
2013,805.49
2014,842.5
2015,854.61
2016,1086.49
2013,32.51
2014,33.32
2015,32.38
2016,33
2013,76.89
2014,78.47
2015,76.38
2016,77.19
2013,201.23
2014,205.32
2015,199.37
2016,201.66
2013,25.55
2014,26.15
2015,25.76
2016,26.31
2013,38.34
2014,39.37
2015,38.31
2016,38.84
2013,53.01
2014,54.82
2015,54.16
2016,54.26
2013,370.64
2014,474.74
2015,474.74
2016,554.54
2013,145.9
2014,159.97
2015,158.89
2016,159.79
2013,53.14
2014,57.39
2015,57.26
2016,56.31
2013,32.64
2014,33.1
2015,32.85
2016,32.55
2013,30.41
2014,29.62
2015,31.28
2016,30.78
2013,30.49
2014,29.66
2015,31.22
2016,30.79
2013,51
2014,49.65
2015,52.13
2016,51.33
2013,28.2
2014,32.7
2015,34.05
2016,35.27
2013,50.65
2014,58.75
2015,61.19
2016,63.38
2013,44.07
2014,43.42
2015,44.07
2016,43.97
2013,221.66
2014,213.13
2015,209.64
2016,189.1
2013,66.53
2014,73.17
2015,73.84
2016,77.46
2013,44.77
2014,46.07
2015,45.16
2016,46.02
2013,31.78
2014,42.82
2015,42.82
2016,49.55
2013,34.68
2014,35.73
2015,36.23
2016,35.79
2013,48
2014,49.45
2015,50.6
2016,49.67
2013,1333.37
2014,1923.1
2015,1923.1
2016,2357.88
2013,280.21
2014,289.09
2015,292.09
2016,288.57
2013,266.36
2014,241.44
2015,231.1
2016,238.1
2013,23.28
2014,28.04
2015,27.31
2016,29.29
2013,54
2014,55.6
2015,55.68
2016,57.03
2013,1102.64
2014,1177.58
2015,1167.13
2016,1372.81
2013,59.9
2014,60.85
2015,61.05
2016,60.91
2013,60.02
2014,60.85
2015,60.93
2016,60.88
2013,18.94
2014,21.72
2015,21.79
2016,21.5
2013,33.73
2014,40.49
2015,35
2016,40.98
2013,12310.78
2014,12861.76
2015,13034.94
2016,16454.5
2013,37.97
2014,40.29
2015,42.47
2016,38.6
2013,51.97
2014,61.18
2015,66.26
2016,65.96
2013,61.13
2014,82.64
2015,82.64
2016,94.18
2013,61.35
2014,64.15
2015,67.01
2016,59.6
2013,33.3
2014,34.88
2015,35.04
2016,35.37
2013,108.32
2014,111.33
2015,113.46
2016,115.41
2013,1450.16
2014,1704.95
2015,2587.19
2016,1907.73
2013,16.91
2014,17.61
2015,17.37
2016,17.28
2013,34.44
2014,40.14
2015,40.45
2016,45.33
2013,315.05
2014,405.27
2015,391.07
2016,481.93
2013,75.48
2014,75.96
2015,76.12
2016,76
2013,75.48
2014,75.96
2015,76.12
2016,76
2013,35.43
2014,34.93
2015,32.86
2016,32.14
2013,84.73
2014,75.8
2015,76.68
2016,76.19
2013,168.61
2014,203.73
2015,201.8
2016,219.62
2013,38.51
2014,48.03
2015,48.03
2016,48.24
2013,45.01
2014,45.42
2015,45.55
2016,45.55
2013,66.15
2014,74.94
2015,72.94
2016,86.59
2013,7.97
2014,11.05
2015,11.05
2016,12.97
2013,77.89
2014,101.6
2015,98.4
2016,107.18
2013,391.89
2014,457.68
2015,474.17
2016,519.34
2013,80.06
2014,74.6
2015,73.65
2016,73.43
2013,1491.56
2014,1859.1
2015,1867.26
2016,2067.82
2013,9.3
2014,9.6
2015,9.45
2016,9.91
2013,8.71
2014,8.53
2015,8.82
2016,8.92
2013,33.71
2014,34.5
2015,34.7
2016,34.44
2013,25.98
2014,26.15
2015,27.15
2016,26.81
2013,51.16
2014,46.22
2015,46.86
2016,46.04
2013,56.31
2014,57.49
2015,60.82
2016,59.84
2013,4783.62
2014,4997.71
2015,5065
2016,6393.74
2013,46.81
2014,51.17
2015,53.66
2016,55.67
2013,35.29
2014,38.64
2015,40.56
2016,42.11
2013,52.13
2014,60.28
2015,58.38
2016,63.59
2013,149.78
2014,154.44
2015,153.65
2016,153.6
2013,60.35
2014,61.23
2015,61.29
2016,61.58
2013,162.21
2014,155.3
2015,160.22
2016,160.28
2013,47.75
2014,48.47
2015,50.73
2016,49.73
2013,47.54
2014,48.46
2015,50.69
2016,50.44
2013,17.27
2014,17.48
2015,18.02
2016,18.21
2013,15.87
2014,15.96
2015,15.97
2016,16.08
2013,15.87
2014,15.96
2015,15.97
2016,16.08
2013,63.21
2014,85.62
2015,85.62
2016,97.64
2013,1259.37
2014,1357.58
2015,1357.58
2016,1349.99
2013,17.54
2014,20.89
2015,19.32
2016,20.35
2013,58.39
2014,65.91
2015,67.51
2016,65.68
2013,45.98
2014,53.01
2015,52.68
2016,51.69
2013,39.89
2014,42.47
2015,43.07
2016,43.02
2013,20.39
2014,22.4
2015,23.55
2016,24.47
2013,14.49
2014,13.92
2015,13.35
2016,13.05
2013,83.17
2014,75.7
2015,74.98
2016,72.68
2013,56.97
2014,53.68
2015,52.87
2016,51.14
2013,16.14
2014,15.48
2015,14.88
2016,14.58
2013,92.45
2014,91.68
2015,91.56
2016,91.48
2013,24.69
2014,24.71
2015,24.61
2016,24.67
2013,7.24
2014,7.19
2015,6.92
2016,7.06
2013,38.33
2014,37.71
2015,38.22
2016,38.28
2013,9.68
2014,9.48
2015,9.41
2016,9.58
2013,24.96
2014,23.93
2015,24.18
2016,24.41
2013,78.13
2014,77.96
2015,78.54
2016,78.89
2013,24.68
2014,24.77
2015,24.97
2016,25.1
2013,63.63
2014,63.99
2015,67.19
2016,63.78
2013,63.63
2014,63.99
2015,67.19
2016,63.78
2013,60.33
2014,61.08
2015,61.24
2016,61.27
2013,31.87
2014,32.3
2015,32.42
2016,32.52
2013,31.87
2014,32.3
2015,32.42
2016,32.54
2013,34.54
2014,34.48
2015,35.05
2016,34.53
2013,2959.24
2014,3990.23
2015,3732.03
2016,4337.05
2013,340.74
2014,442.73
2015,442.73
2016,479.61
2013,37.33
2014,46.85
2015,44.92
2016,50.75
2013,32.44
2014,33.67
2015,32.51
2016,32.38
2013,32.44
2014,33.67
2015,32.51
2016,32.38
2013,32.45
2014,33.67
2015,32.54
2016,32.41
2013,32.23
2014,33.68
2015,32.52
2016,32.37
2013,91.78
2014,95.55
2015,91.95
2016,91.55
2013,310.54
2014,320.31
2015,307.83
2016,306.55
2013,32.45
2014,34.05
2015,32.8
2016,32.65
2013,127.37
2014,177.7
2015,160.51
2016,182.97
2013,86.08
2014,98.66
2015,98.66
2016,107.28
2013,6.64
2014,9.26
2015,11.35
2016,11.52
2013,2708.72
2014,3784.21
2015,3784.21
2016,4577.89
2013,25.05
2014,25.83
2015,27.52
2016,26.64
2013,5536.79
2014,9543.06
2015,7220.05
2016,8032.27
2013,75.93
2014,75.92
2015,76.29
2016,76.79
2013,2111.84
2014,2263.8
2015,2535.3
2016,2827.4
2013,586.49
2014,801.13
2015,806.77
2016,1135.57
2013,4467.05
2014,7792.83
2015,5695.61
2016,6338.57
2013,1157.57
2014,1770.14
2015,1429.15
2016,1356.41
2013,624.39
2014,779.58
2015,779.58
2016,893.46
2013,44.04
2014,49.48
2015,49.35
2016,46.57
2013,410.48
2014,518.52
2015,549.23
2016,590.73
2013,18392.19
2014,20393.51
2015,19193.32
2016,22304.87
2013,40.86
2014,55.06
2015,55.06
2016,63.71
2013,3751.85
2014,3919.77
2015,3972.55
2016,5014.7
2013,567.31
2014,554.22
2015,588.1
2016,593.45
2013,939.6
2014,916.87
